transaction_id,user_id,transaction_timestamp,transaction_type,amount,status,failure_reason,payment_partner
519712,115677,2026-03-08 09:39:42,Wallet Transfer,203.14,success,,AxisPay
519713,115677,2026-02-24 07:19:15,UPI,249.79,success,,AxisPay
519714,115677,2026-03-02 10:26:56,Bill Payment,1035.97,success,,SBIPay
519715,115677,2026-02-27 06:56:38,Mobile Recharge,112.29,success,,ICICIPay
519716,115677,2026-03-08 10:51:20,Wallet Transfer,331.55,success,,HDFCPay
519717,115677,2026-04-10 08:16:34,Merchant Payment,330.63,success,,AxisPay
519718,115677,2026-03-02 06:44:22,Bill Payment,57.8,success,,AxisPay
519719,115677,2026-02-25 05:35:59,UPI,305.38,success,,PartnerX
519720,115677,2026-02-24 05:51:02,Merchant Payment,234.77,success,,SBIPay
519721,115677,2026-03-01 07:27:15,Bill Payment,48.09,success,,ICICIPay
519722,115678,2026-02-13 10:08:15,Mobile Recharge,258.75,success,,ICICIPay
519723,115678,2026-02-18 16:06:20,Bill Payment,189.5,success,,HDFCPay
519724,115678,2026-03-09 18:20:56,Merchant Payment,3223.77,failed,bank_declined,SBIPay
519725,115680,2026-06-07 03:17:50,Merchant Payment,234.99,success,,AxisPay
519726,115680,2026-06-08 13:48:09,Mobile Recharge,75.72,success,,ICICIPay
519727,115680,2026-06-05 20:39:18,Bill Payment,272.75,success,,SBIPay
519728,115681,2026-01-21 09:07:06,Merchant Payment,302.9,success,,ICICIPay
519729,115681,2026-02-06 04:43:20,Mobile Recharge,417.45,success,,PartnerX
519730,115681,2026-01-10 23:32:33,Bill Payment,368.02,success,,PartnerX
519731,115681,2026-01-11 07:36:38,Wallet Transfer,1262.39,success,,PartnerX
519732,115682,2026-05-15 18:48:17,Mobile Recharge,55.1,success,,HDFCPay
519733,115682,2026-05-16 09:56:07,Mobile Recharge,172.58,success,,ICICIPay
519734,115682,2026-05-11 20:59:31,Mobile Recharge,159.51,success,,SBIPay
519735,115682,2026-05-21 06:00:02,Wallet Transfer,78.13,success,,AxisPay
519736,115682,2026-05-12 16:06:46,UPI,151.4,success,,ICICIPay
519737,115682,2026-05-19 18:47:25,Wallet Transfer,156.9,success,,HDFCPay
519738,115683,2026-05-18 13:35:56,Wallet Transfer,852.2,success,,HDFCPay
519739,115684,2026-04-18 09:57:56,Wallet Transfer,1500.32,success,,PartnerX
519740,115685,2026-06-27 15:01:44,UPI,640.99,success,,HDFCPay
519741,115685,2026-06-06 19:37:50,Wallet Transfer,298.16,success,,SBIPay
519742,115685,2026-06-16 07:14:57,UPI,466.15,success,,HDFCPay
519743,115687,2026-05-18 17:25:34,Mobile Recharge,289.64,success,,HDFCPay
519744,115687,2026-05-10 13:22:58,Bill Payment,140.14,success,,PartnerX
519745,115688,2026-01-25 04:16:27,Mobile Recharge,102.61,success,,PartnerX
519746,115688,2026-02-18 19:25:27,Wallet Transfer,1150.43,success,,PartnerX
519747,115688,2026-02-09 17:32:07,Merchant Payment,1197.43,success,,HDFCPay
519748,115689,2026-06-11 23:10:37,Bill Payment,87.31,success,,ICICIPay
519749,115691,2026-02-03 07:42:26,UPI,554.52,success,,SBIPay
519750,115694,2026-03-23 15:55:09,Wallet Transfer,236.76,success,,AxisPay
519751,115694,2026-04-03 10:56:48,Mobile Recharge,41.47,success,,SBIPay
519752,115698,2026-03-03 13:34:24,UPI,1368.63,success,,PartnerX
519753,115700,2026-04-19 20:43:34,Wallet Transfer,214.46,success,,PartnerX
519754,115701,2026-05-01 15:59:05,Wallet Transfer,219.92,success,,AxisPay
519755,115706,2026-01-29 14:16:29,Bill Payment,315.59,success,,ICICIPay
519756,115706,2026-01-21 10:31:22,Mobile Recharge,57.86,success,,AxisPay
519757,115706,2026-01-16 20:22:42,Mobile Recharge,116.17,success,,AxisPay
519758,115708,2026-02-25 18:07:58,Mobile Recharge,415.93,success,,AxisPay
519759,115722,2026-06-16 19:57:17,Bill Payment,358.3,success,,ICICIPay
519760,115722,2026-06-17 19:00:52,UPI,1077.89,success,,SBIPay
519761,115722,2026-06-16 15:03:30,UPI,117.31,success,,AxisPay
519762,115727,2026-01-20 07:55:27,Bill Payment,2875.11,success,,HDFCPay
519763,115727,2026-02-02 08:13:44,UPI,429.18,success,,PartnerX
519764,115727,2026-01-20 19:45:23,Mobile Recharge,31.18,success,,PartnerX
519765,115727,2026-01-25 10:54:37,Merchant Payment,71.6,success,,ICICIPay
519766,115727,2026-01-27 23:02:18,Merchant Payment,123.45,success,,PartnerX
519767,115727,2026-01-24 15:32:25,Mobile Recharge,605.68,success,,HDFCPay
519768,115727,2026-01-24 10:31:13,UPI,481.96,success,,ICICIPay
519769,115727,2026-01-22 13:45:22,UPI,78.64,success,,PartnerX
519770,115727,2026-01-22 14:56:55,Wallet Transfer,99.87,success,,ICICIPay
519771,115727,2026-01-26 05:45:01,Bill Payment,132.61,success,,AxisPay
519772,115727,2026-01-24 14:31:28,Merchant Payment,31.94,success,,ICICIPay
519773,115727,2026-02-03 17:42:30,Wallet Transfer,60.21,success,,HDFCPay
519774,115728,2026-03-14 03:28:05,Mobile Recharge,297.98,success,,SBIPay
519775,115728,2026-03-16 14:09:25,Merchant Payment,114.0,success,,SBIPay
519776,115732,2026-02-14 23:49:51,UPI,207.7,success,,ICICIPay
519777,115733,2026-04-28 21:59:49,Mobile Recharge,608.96,success,,AxisPay
519778,115735,2026-05-30 19:06:06,Mobile Recharge,124.2,success,,HDFCPay
519779,115735,2026-06-10 15:27:53,Bill Payment,259.91,success,,PartnerX
519780,115735,2026-06-09 15:50:10,Merchant Payment,35.74,success,,HDFCPay
519781,115735,2026-06-10 01:36:50,Mobile Recharge,102.3,success,,AxisPay
519782,115735,2026-05-20 01:20:34,Mobile Recharge,60.13,success,,HDFCPay
519783,115735,2026-06-18 23:05:49,Mobile Recharge,792.77,success,,PartnerX
519784,115735,2026-05-22 03:57:35,Mobile Recharge,930.51,success,,PartnerX
519785,115740,2026-05-21 11:47:46,Wallet Transfer,127.79,success,,SBIPay
519786,115742,2026-05-17 18:15:31,Wallet Transfer,222.41,success,,SBIPay
519787,115742,2026-05-12 15:47:15,Wallet Transfer,285.61,success,,AxisPay
519788,115742,2026-05-25 03:23:56,Wallet Transfer,181.6,success,,SBIPay
519789,115743,2026-01-16 04:27:31,Mobile Recharge,69.54,success,,ICICIPay
519790,115745,2026-03-28 18:15:06,Mobile Recharge,181.14,success,,AxisPay
519791,115745,2026-04-03 01:42:45,Bill Payment,155.54,success,,PartnerX
519792,115745,2026-03-23 11:16:44,Merchant Payment,251.99,success,,ICICIPay
519793,115746,2026-06-09 09:05:58,Mobile Recharge,253.19,success,,HDFCPay
519794,115748,2026-01-22 04:34:55,UPI,95.73,success,,HDFCPay
519795,115748,2026-01-26 23:20:24,UPI,280.11,success,,AxisPay
519796,115748,2026-01-27 13:36:50,Wallet Transfer,192.97,success,,SBIPay
519797,115757,2026-02-04 17:14:47,UPI,95.37,success,,PartnerX
519798,115759,2026-05-23 07:47:09,Merchant Payment,840.67,success,,AxisPay
519799,115759,2026-05-15 14:16:29,UPI,319.47,failed,insufficient_funds,AxisPay
519800,115759,2026-05-27 12:44:00,Merchant Payment,292.62,success,,SBIPay
519801,115761,2026-06-10 02:08:48,Wallet Transfer,211.47,success,,HDFCPay
519802,115761,2026-06-03 00:05:13,Wallet Transfer,370.78,success,,AxisPay
519803,115761,2026-06-01 22:07:36,Merchant Payment,173.27,success,,AxisPay
519804,115762,2026-02-28 03:16:19,Bill Payment,217.42,success,,AxisPay
519805,115762,2026-03-31 23:15:01,Wallet Transfer,586.22,success,,ICICIPay
519806,115764,2026-03-08 09:39:24,Wallet Transfer,81.69,success,,ICICIPay
519807,115766,2026-04-26 20:54:07,Wallet Transfer,98.83,success,,PartnerX
519808,115766,2026-04-24 16:44:17,Merchant Payment,235.84,success,,AxisPay
519809,115770,2026-04-30 15:26:46,Merchant Payment,534.18,success,,ICICIPay
519810,115770,2026-05-04 08:04:53,Merchant Payment,180.72,pending,,SBIPay
519811,115770,2026-05-12 15:01:56,Bill Payment,259.71,success,,AxisPay
519812,115770,2026-05-07 03:50:30,Bill Payment,222.4,success,,PartnerX
519813,115770,2026-04-28 18:20:55,Mobile Recharge,98.41,success,,SBIPay
519814,115771,2026-04-21 06:07:27,UPI,298.44,success,,PartnerX
519815,115771,2026-04-08 22:08:49,Wallet Transfer,353.92,success,,SBIPay
519816,115774,2026-02-09 10:20:21,UPI,477.44,success,,HDFCPay
519817,115774,2026-02-28 02:57:13,Bill Payment,679.89,success,,HDFCPay
519818,115774,2026-02-20 13:43:20,Merchant Payment,341.12,success,,PartnerX
519819,115778,2026-06-02 23:53:20,Merchant Payment,263.82,success,,PartnerX
519820,115779,2026-01-04 21:09:01,UPI,285.38,success,,ICICIPay
519821,115779,2026-01-09 14:56:18,Wallet Transfer,34.51,success,,AxisPay
519822,115783,2026-06-17 06:04:52,UPI,1037.41,success,,SBIPay
519823,115783,2026-06-19 00:39:25,Merchant Payment,55.91,success,,PartnerX
519824,115783,2026-06-18 10:52:44,Wallet Transfer,204.96,success,,ICICIPay
519825,115783,2026-06-23 09:41:34,UPI,292.02,success,,ICICIPay
519826,115784,2026-06-22 15:51:43,Bill Payment,335.67,success,,ICICIPay
519827,115784,2026-06-27 02:26:37,Bill Payment,61.91,success,,ICICIPay
519828,115784,2026-06-26 18:13:46,UPI,179.45,failed,bank_declined,SBIPay
519829,115786,2026-02-02 17:36:45,UPI,552.81,success,,PartnerX
519830,115786,2026-02-11 00:31:31,Mobile Recharge,129.46,success,,AxisPay
519831,115787,2026-05-04 09:42:24,Wallet Transfer,494.6,success,,HDFCPay
519832,115789,2026-03-25 23:32:25,Wallet Transfer,1648.43,pending,,ICICIPay
519833,115789,2026-03-24 09:10:02,Mobile Recharge,154.45,success,,SBIPay
519834,115789,2026-03-31 19:31:47,Merchant Payment,154.72,success,,SBIPay
519835,115795,2026-06-07 14:28:03,Wallet Transfer,55.63,success,,HDFCPay
519836,115796,2026-06-21 08:54:41,UPI,32.25,success,,AxisPay
519837,115796,2026-06-25 18:07:10,UPI,1471.14,success,,PartnerX
519838,115796,2026-06-05 18:20:08,Wallet Transfer,104.9,success,,AxisPay
519839,115796,2026-06-23 09:21:16,Wallet Transfer,1044.99,success,,SBIPay
519840,115800,2026-06-15 22:07:58,Mobile Recharge,367.32,success,,ICICIPay
519841,115800,2026-06-14 01:06:03,Wallet Transfer,2529.68,success,,PartnerX
519842,115800,2026-06-12 23:22:14,UPI,77.18,success,,SBIPay
519843,115800,2026-06-17 14:54:01,Merchant Payment,12.81,success,,SBIPay
519844,115800,2026-06-14 06:34:53,Bill Payment,864.65,success,,ICICIPay
519845,115800,2026-06-15 09:09:06,Wallet Transfer,77.21,success,,AxisPay
519846,115801,2026-02-27 09:15:43,Merchant Payment,51.78,failed,bank_declined,SBIPay
519847,115801,2026-03-01 00:10:26,Merchant Payment,476.95,success,,PartnerX
519848,115801,2026-03-06 19:05:46,Bill Payment,309.94,success,,HDFCPay
519849,115801,2026-03-20 13:35:52,Wallet Transfer,347.59,success,,ICICIPay
519850,115801,2026-03-02 09:29:40,Merchant Payment,361.58,success,,ICICIPay
519851,115803,2026-04-11 05:36:51,Bill Payment,236.98,success,,AxisPay
519852,115803,2026-04-15 01:14:35,Mobile Recharge,87.6,success,,AxisPay
519853,115803,2026-04-19 11:55:02,Wallet Transfer,340.54,success,,AxisPay
519854,115803,2026-04-27 16:32:02,UPI,457.49,success,,ICICIPay
519855,115803,2026-04-21 10:17:20,Mobile Recharge,262.03,success,,PartnerX
519856,115803,2026-05-02 13:41:08,Merchant Payment,150.67,success,,PartnerX
519857,115803,2026-04-26 08:06:49,Wallet Transfer,104.9,success,,HDFCPay
519858,115803,2026-04-21 07:22:21,Bill Payment,275.02,success,,AxisPay
519859,115803,2026-04-16 07:35:26,Merchant Payment,111.92,success,,AxisPay
519860,115803,2026-05-04 02:42:05,Mobile Recharge,64.29,success,,AxisPay
519861,115803,2026-04-25 08:39:56,Wallet Transfer,98.4,success,,HDFCPay
519862,115803,2026-04-17 08:12:33,Mobile Recharge,82.31,success,,SBIPay
519863,115803,2026-04-18 11:55:07,Bill Payment,107.84,success,,HDFCPay
519864,115811,2026-01-23 07:17:44,UPI,44.07,success,,ICICIPay
519865,115811,2026-01-18 00:35:49,Merchant Payment,34.98,failed,timeout,ICICIPay
519866,115813,2026-01-20 16:08:27,Merchant Payment,34.7,success,,SBIPay
519867,115813,2026-01-31 23:36:09,Bill Payment,387.46,success,,HDFCPay
519868,115813,2026-01-30 08:52:50,Wallet Transfer,43.68,success,,PartnerX
519869,115813,2026-01-18 15:49:03,Bill Payment,125.51,success,,HDFCPay
519870,115815,2026-02-24 17:16:12,Merchant Payment,267.54,success,,SBIPay
519871,115816,2026-02-09 08:18:33,Mobile Recharge,300.95,success,,AxisPay
519872,115817,2026-05-08 06:59:19,Mobile Recharge,408.95,success,,AxisPay
519873,115817,2026-05-12 16:27:49,Bill Payment,52.64,success,,PartnerX
519874,115817,2026-05-10 05:41:02,Mobile Recharge,41.89,success,,PartnerX
519875,115817,2026-05-14 17:09:31,Bill Payment,488.69,success,,HDFCPay
519876,115818,2026-04-02 04:40:04,Merchant Payment,100.97,success,,SBIPay
519877,115818,2026-03-22 11:03:45,Mobile Recharge,491.13,success,,PartnerX
519878,115818,2026-03-25 23:23:43,Bill Payment,382.53,success,,HDFCPay
519879,115818,2026-04-04 07:28:07,Bill Payment,574.01,success,,HDFCPay
519880,115820,2026-01-07 10:45:41,UPI,495.07,success,,AxisPay
519881,115820,2026-01-06 09:08:20,UPI,877.29,success,,AxisPay
519882,115822,2026-05-08 11:22:59,Merchant Payment,59.23,success,,ICICIPay
519883,115824,2026-02-25 02:43:28,Bill Payment,1432.44,success,,PartnerX
519884,115824,2026-02-26 08:56:42,UPI,113.35,success,,AxisPay
519885,115824,2026-03-11 18:33:59,Bill Payment,345.23,success,,HDFCPay
519886,115824,2026-03-05 02:51:18,Bill Payment,129.57,success,,ICICIPay
519887,115825,2026-01-16 15:46:36,Mobile Recharge,440.96,success,,AxisPay
519888,115832,2026-04-22 06:11:26,Wallet Transfer,195.67,success,,HDFCPay
519889,115832,2026-04-27 00:18:38,Wallet Transfer,411.44,success,,ICICIPay
519890,115834,2026-03-09 07:50:05,UPI,415.32,success,,ICICIPay
519891,115834,2026-03-01 23:19:45,UPI,114.69,success,,PartnerX
519892,115834,2026-02-27 01:56:23,Bill Payment,669.67,success,,SBIPay
519893,115834,2026-02-25 14:11:10,Mobile Recharge,380.15,success,,HDFCPay
519894,115834,2026-03-05 22:10:15,Wallet Transfer,2382.04,success,,PartnerX
519895,115838,2026-02-26 07:50:58,Mobile Recharge,444.51,success,,HDFCPay
519896,115838,2026-02-12 21:24:03,Bill Payment,2701.83,success,,ICICIPay
519897,115843,2026-06-30 20:19:18,Wallet Transfer,84.95,success,,PartnerX
519898,115843,2026-06-29 16:57:11,Bill Payment,149.95,success,,PartnerX
519899,115844,2026-02-02 03:44:05,UPI,450.75,success,,AxisPay
519900,115844,2026-02-15 23:29:36,Merchant Payment,77.72,success,,ICICIPay
519901,115844,2026-02-07 12:16:25,UPI,753.07,failed,timeout,ICICIPay
519902,115844,2026-02-04 07:25:23,Mobile Recharge,83.38,success,,ICICIPay
519903,115844,2026-03-06 18:16:07,UPI,117.4,success,,HDFCPay
519904,115844,2026-02-04 10:18:26,Wallet Transfer,217.41,success,,PartnerX
519905,115844,2026-02-08 17:20:21,UPI,2384.99,success,,SBIPay
519906,115846,2026-03-14 02:45:49,Bill Payment,18.51,success,,ICICIPay
519907,115847,2026-01-30 23:29:35,Merchant Payment,53.07,success,,ICICIPay
519908,115848,2026-05-04 18:52:00,UPI,208.36,success,,SBIPay
519909,115850,2026-04-07 07:52:44,Merchant Payment,156.91,success,,HDFCPay
519910,115850,2026-04-02 06:36:36,UPI,258.53,success,,SBIPay
519911,115850,2026-04-14 10:36:26,Wallet Transfer,46.6,success,,PartnerX
519912,115854,2026-02-14 15:10:31,Bill Payment,224.96,success,,PartnerX
519913,115856,2026-06-21 00:02:53,UPI,370.68,success,,HDFCPay
519914,115856,2026-06-16 09:00:01,Bill Payment,846.78,success,,AxisPay
519915,115856,2026-06-13 18:29:00,Bill Payment,190.83,success,,ICICIPay
519916,115857,2026-01-05 14:44:54,Mobile Recharge,66.55,success,,ICICIPay
519917,115857,2026-01-11 17:11:57,Mobile Recharge,285.23,success,,PartnerX
519918,115857,2026-01-06 14:07:32,Bill Payment,755.38,success,,AxisPay
519919,115857,2026-01-04 20:12:05,Merchant Payment,204.61,success,,SBIPay
519920,115857,2026-01-07 21:54:14,Wallet Transfer,162.6,success,,AxisPay
519921,115857,2026-01-05 23:04:27,Bill Payment,137.82,success,,HDFCPay
519922,115857,2026-01-31 11:45:58,UPI,619.69,success,,ICICIPay
519923,115857,2026-01-08 19:06:19,Bill Payment,154.31,success,,HDFCPay
519924,115857,2026-01-13 12:36:19,Mobile Recharge,28.26,success,,HDFCPay
519925,115857,2026-01-12 09:59:39,Wallet Transfer,256.47,success,,ICICIPay
519926,115857,2026-01-17 20:32:25,Wallet Transfer,1031.23,success,,HDFCPay
519927,115863,2026-06-25 06:32:32,Wallet Transfer,1282.21,success,,HDFCPay
519928,115865,2026-05-03 10:10:51,UPI,163.55,success,,ICICIPay
519929,115865,2026-05-11 03:26:24,UPI,376.1,success,,HDFCPay
519930,115865,2026-05-19 16:05:54,Merchant Payment,296.72,success,,SBIPay
519931,115865,2026-05-10 21:38:04,Bill Payment,326.22,pending,,SBIPay
519932,115865,2026-05-07 13:10:28,Wallet Transfer,72.4,success,,HDFCPay
519933,115865,2026-06-10 06:29:27,Merchant Payment,694.96,success,,HDFCPay
519934,115865,2026-05-11 13:49:49,Merchant Payment,497.42,success,,ICICIPay
519935,115865,2026-05-05 13:03:54,Mobile Recharge,1598.99,success,,SBIPay
519936,115865,2026-05-08 13:53:02,Bill Payment,154.5,success,,HDFCPay
519937,115865,2026-05-05 04:23:29,UPI,74.74,success,,ICICIPay
519938,115865,2026-05-07 02:21:22,Merchant Payment,118.7,success,,ICICIPay
519939,115865,2026-05-06 10:15:38,Mobile Recharge,1438.93,failed,bank_declined,ICICIPay
519940,115866,2026-04-18 17:24:26,Bill Payment,465.68,success,,AxisPay
519941,115866,2026-04-23 14:30:30,Mobile Recharge,597.49,success,,PartnerX
519942,115866,2026-04-20 05:57:04,Merchant Payment,313.5,success,,SBIPay
519943,115866,2026-04-25 05:09:28,UPI,698.45,success,,SBIPay
519944,115866,2026-04-19 17:30:22,Merchant Payment,805.49,success,,PartnerX
519945,115866,2026-04-25 03:27:46,Merchant Payment,69.57,success,,PartnerX
519946,115870,2026-02-01 04:50:58,Merchant Payment,192.05,failed,timeout,SBIPay
519947,115873,2026-05-25 05:25:12,Merchant Payment,220.02,success,,ICICIPay
519948,115873,2026-06-05 16:19:40,UPI,120.29,success,,HDFCPay
519949,115874,2026-05-07 10:54:24,UPI,107.83,success,,ICICIPay
519950,115874,2026-04-29 20:35:13,Mobile Recharge,789.14,success,,ICICIPay
519951,115874,2026-05-31 20:10:57,Wallet Transfer,169.13,success,,PartnerX
519952,115875,2026-03-10 18:41:24,Wallet Transfer,307.61,success,,PartnerX
519953,115875,2026-03-25 16:00:54,Bill Payment,54.49,success,,PartnerX
519954,115875,2026-03-20 00:07:29,Bill Payment,28.97,success,,HDFCPay
519955,115875,2026-03-14 10:35:47,Mobile Recharge,102.5,success,,PartnerX
519956,115875,2026-03-18 23:08:04,Merchant Payment,103.89,success,,ICICIPay
519957,115879,2026-03-19 19:14:01,Bill Payment,119.47,success,,PartnerX
519958,115879,2026-03-28 22:03:18,Bill Payment,133.11,success,,SBIPay
519959,115879,2026-03-17 06:20:19,Mobile Recharge,436.24,success,,HDFCPay
519960,115879,2026-03-22 20:31:54,Wallet Transfer,145.5,success,,PartnerX
519961,115879,2026-03-20 14:38:57,Wallet Transfer,157.16,success,,AxisPay
519962,115883,2026-05-09 04:42:47,UPI,47.34,success,,HDFCPay
519963,115883,2026-05-12 16:46:10,Bill Payment,1952.58,success,,PartnerX
519964,115883,2026-05-08 17:44:35,Mobile Recharge,591.28,success,,HDFCPay
519965,115883,2026-05-12 11:42:56,Wallet Transfer,1196.87,success,,HDFCPay
519966,115883,2026-05-26 02:54:13,Wallet Transfer,23.71,success,,ICICIPay
519967,115883,2026-05-19 04:47:38,Wallet Transfer,96.17,success,,PartnerX
519968,115884,2026-01-26 05:18:48,UPI,232.46,success,,HDFCPay
519969,115884,2026-01-29 22:55:53,UPI,345.97,success,,HDFCPay
519970,115884,2026-02-15 21:35:52,Wallet Transfer,181.13,success,,PartnerX
519971,115884,2026-02-03 08:00:02,Mobile Recharge,180.12,success,,AxisPay
519972,115885,2026-02-21 11:02:52,Bill Payment,127.59,success,,AxisPay
519973,115885,2026-03-02 20:18:27,Bill Payment,326.38,success,,ICICIPay
519974,115887,2026-02-28 04:32:32,Bill Payment,76.36,success,,AxisPay
519975,115887,2026-02-25 15:56:30,UPI,250.04,success,,HDFCPay
519976,115887,2026-02-22 09:13:07,Bill Payment,85.12,success,,PartnerX
519977,115887,2026-02-22 20:50:42,Bill Payment,258.87,success,,SBIPay
519978,115889,2026-06-11 07:12:30,Bill Payment,241.11,success,,HDFCPay
519979,115889,2026-06-14 12:02:17,Mobile Recharge,122.24,success,,HDFCPay
519980,115889,2026-06-09 19:07:16,Mobile Recharge,105.96,success,,PartnerX
519981,115889,2026-06-11 06:20:52,Wallet Transfer,394.9,success,,SBIPay
519982,115889,2026-06-16 10:00:54,Wallet Transfer,544.59,success,,ICICIPay
519983,115890,2026-05-08 19:37:30,Wallet Transfer,164.29,success,,HDFCPay
519984,115890,2026-05-05 20:07:32,Mobile Recharge,412.6,success,,AxisPay
519985,115890,2026-05-10 03:44:53,Mobile Recharge,28.57,success,,HDFCPay
519986,115890,2026-05-06 19:23:52,Bill Payment,147.92,success,,PartnerX
519987,115890,2026-05-09 04:26:44,Merchant Payment,101.52,success,,HDFCPay
519988,115892,2026-02-05 22:40:37,Mobile Recharge,746.14,success,,PartnerX
519989,115893,2026-02-07 19:58:06,Wallet Transfer,1060.58,success,,SBIPay
519990,115893,2026-02-11 07:02:08,Bill Payment,660.86,success,,PartnerX
519991,115893,2026-01-28 15:17:41,Merchant Payment,344.19,success,,SBIPay
519992,115895,2026-05-15 08:00:04,Merchant Payment,574.95,success,,HDFCPay
