ticket_id,user_id,created_at,category,issue_text,sentiment,resolution_time_hours
901897,104884,2026-01-15 18:06:40,App Performance,The app feels slow and sometimes freezes.,negative,1.09
901898,140466,2026-03-17 01:37:58,KYC Issues,I am unable to complete KYC document verification.,negative,4.6
901899,141337,2026-04-15 04:59:25,KYC Issues,I am unable to complete KYC document verification.,negative,6.97
901900,109799,2026-06-03 11:55:04,KYC Issues,I am unable to complete KYC document verification.,negative,9.37
901901,116430,2026-06-14 19:19:48,Rewards,The rewards experience is confusing.,neutral,1.93
901902,104265,2026-02-28 18:32:45,Rewards,The rewards experience is confusing.,neutral,6.11
901903,128502,2026-02-24 18:29:11,Account,I need help with my account.,neutral,11.72
901904,148837,2026-03-20 15:38:35,Payment Failure,My payment failed and I do not know why.,negative,12.76
901905,119786,2026-04-15 07:47:04,KYC Issues,I am unable to complete KYC document verification.,negative,15.79
901906,115632,2026-05-05 07:40:59,Account,I need help with my account.,neutral,7.07
901907,111902,2026-02-13 16:04:14,Rewards,The rewards experience is confusing.,neutral,13.07
901908,116113,2026-02-01 14:33:52,KYC Issues,I am unable to complete KYC document verification.,negative,8.35
901909,103716,2026-05-27 09:26:25,Payment Failure,My payment failed and I do not know why.,negative,8.85
901910,143726,2026-01-12 04:00:28,Account,I need help with my account.,neutral,8.8
901911,101181,2026-05-07 06:54:15,Payment Failure,My payment failed and I do not know why.,negative,3.02
901912,106068,2026-03-08 14:34:37,Payment Failure,My payment failed and I do not know why.,negative,7.84
901913,136254,2026-05-21 02:14:54,App Performance,The app feels slow and sometimes freezes.,negative,8.57
901914,141884,2026-03-04 11:25:07,Payment Failure,My payment failed and I do not know why.,negative,10.05
901915,100950,2026-03-23 17:05:50,App Performance,The app feels slow and sometimes freezes.,negative,5.71
901916,136503,2026-06-30 23:59:59,Account,I need help with my account.,neutral,18.34
901917,108201,2026-03-14 07:09:08,Payment Failure,My payment failed and I do not know why.,negative,12.9
901918,149181,2026-05-08 00:29:02,Account,I need help with my account.,neutral,5.7
901919,148905,2026-05-13 09:18:02,Account,I need help with my account.,neutral,11.09
901920,148862,2026-03-04 05:54:04,Payment Failure,My payment failed and I do not know why.,negative,6.24
901921,142700,2026-02-11 19:56:22,Account,I need help with my account.,neutral,8.03
901922,144391,2026-02-26 03:56:53,Rewards,The rewards experience is confusing.,neutral,20.7
901923,112147,2026-04-25 23:13:38,App Performance,The app feels slow and sometimes freezes.,negative,4.62
901924,129209,2026-06-22 13:07:58,Payment Failure,My payment failed and I do not know why.,negative,31.37
901925,137982,2026-06-01 00:12:11,Rewards,The rewards experience is confusing.,neutral,18.11
901926,120970,2026-03-25 13:06:31,App Performance,The app feels slow and sometimes freezes.,negative,21.03
901927,107991,2026-04-16 04:25:04,KYC Issues,I am unable to complete KYC document verification.,negative,7.01
901928,104673,2026-02-08 21:00:34,Payment Failure,My payment failed and I do not know why.,negative,45.76
901929,104460,2026-06-28 23:02:03,App Performance,The app feels slow and sometimes freezes.,negative,5.35
901930,125594,2026-06-26 04:50:23,Payment Failure,My payment failed and I do not know why.,negative,0.54
901931,111114,2026-02-26 05:00:56,KYC Issues,I am unable to complete KYC document verification.,negative,3.54
901932,134681,2026-04-17 16:49:44,KYC Issues,I am unable to complete KYC document verification.,negative,14.41
901933,115869,2026-02-03 21:09:49,Account,I need help with my account.,neutral,10.2
901934,131414,2026-05-04 13:59:14,Account,I need help with my account.,neutral,10.43
901935,113621,2026-05-06 11:09:01,Payment Failure,My payment failed and I do not know why.,negative,7.23
901936,104156,2026-05-08 00:05:45,Account,I need help with my account.,neutral,2.06
901937,127885,2026-03-08 15:51:01,Account,I need help with my account.,neutral,20.62
901938,116930,2026-06-08 04:08:44,Rewards,The rewards experience is confusing.,neutral,11.85
901939,126670,2026-06-07 05:08:13,Payment Failure,My payment failed and I do not know why.,negative,10.31
901940,146227,2026-05-06 07:21:44,Payment Failure,My payment failed and I do not know why.,negative,52.2
901941,129243,2026-06-16 00:11:12,Payment Failure,My payment failed and I do not know why.,negative,4.34
901942,127540,2026-03-26 16:37:40,Payment Failure,My payment failed and I do not know why.,negative,2.39
901943,125150,2026-02-08 03:07:22,Rewards,The rewards experience is confusing.,neutral,16.96
901944,120795,2026-02-17 03:02:41,App Performance,The app feels slow and sometimes freezes.,negative,6.67
901945,118685,2026-05-07 18:21:47,KYC Issues,I am unable to complete KYC document verification.,negative,0.39
901946,144362,2026-03-20 08:43:55,Rewards,The rewards experience is confusing.,neutral,13.05
901947,113327,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,6.45
901948,134830,2026-04-27 09:45:35,Account,I need help with my account.,neutral,4.32
901949,129953,2026-06-14 02:29:14,Account,I need help with my account.,neutral,9.72
901950,122772,2026-01-12 07:13:21,App Performance,The app feels slow and sometimes freezes.,negative,9.85
901951,116948,2026-06-27 03:27:19,Payment Failure,My payment failed and I do not know why.,negative,16.4
901952,107709,2026-01-10 02:15:00,Account,I need help with my account.,neutral,28.91
901953,121156,2026-04-05 03:11:42,KYC Issues,I am unable to complete KYC document verification.,negative,12.39
901954,102361,2026-02-04 20:57:30,Payment Failure,My payment failed and I do not know why.,negative,5.66
901955,149376,2026-04-26 06:16:02,KYC Issues,I am unable to complete KYC document verification.,negative,6.54
901956,133642,2026-06-18 11:05:05,Account,I need help with my account.,neutral,2.89
901957,134695,2026-05-15 07:19:47,Account,I need help with my account.,neutral,4.16
901958,149724,2026-04-29 14:45:48,Account,I need help with my account.,neutral,9.67
901959,136526,2026-03-29 10:36:45,Payment Failure,My payment failed and I do not know why.,negative,2.15
901960,112007,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,8.64
901961,131490,2026-01-20 09:28:33,Payment Failure,My payment failed and I do not know why.,negative,19.59
901962,139708,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,13.58
901963,117009,2026-03-13 19:35:21,KYC Issues,I am unable to complete KYC document verification.,negative,15.97
901964,126176,2026-03-16 17:43:38,App Performance,The app feels slow and sometimes freezes.,negative,3.65
901965,130834,2026-05-02 06:51:55,App Performance,The app feels slow and sometimes freezes.,negative,20.67
901966,121445,2026-04-25 06:20:35,KYC Issues,I am unable to complete KYC document verification.,negative,1.33
901967,143180,2026-02-17 07:28:06,Payment Failure,My payment failed and I do not know why.,negative,5.24
901968,129988,2026-04-19 20:25:33,Payment Failure,My payment failed and I do not know why.,negative,25.88
901969,130722,2026-02-14 14:07:55,Account,I need help with my account.,neutral,15.11
901970,124788,2026-01-22 11:03:07,Account,I need help with my account.,neutral,9.03
901971,144492,2026-03-07 03:33:33,Payment Failure,My payment failed and I do not know why.,negative,8.21
901972,144779,2026-01-10 19:21:41,Rewards,The rewards experience is confusing.,neutral,15.66
901973,132430,2026-05-15 08:15:40,Payment Failure,My payment failed and I do not know why.,negative,12.06
901974,110990,2026-02-11 06:35:32,Account,I need help with my account.,neutral,3.26
901975,122848,2026-03-11 12:59:31,Rewards,The rewards experience is confusing.,neutral,1.67
901976,106677,2026-05-21 22:19:45,KYC Issues,I am unable to complete KYC document verification.,negative,6.96
901977,114529,2026-02-15 20:14:03,Account,I need help with my account.,neutral,14.1
901978,115810,2026-04-14 01:35:13,Account,I need help with my account.,neutral,7.24
901979,103503,2026-03-04 17:10:24,Account,I need help with my account.,neutral,6.33
901980,111949,2026-02-07 06:21:46,Account,I need help with my account.,neutral,1.35
901981,111210,2026-01-31 09:46:07,App Performance,The app feels slow and sometimes freezes.,negative,3.56
901982,104109,2026-02-02 12:28:47,Payment Failure,My payment failed and I do not know why.,negative,6.92
901983,105036,2026-03-06 08:23:21,Rewards,The rewards experience is confusing.,neutral,4.8
901984,143563,2026-01-28 16:08:49,Payment Failure,My payment failed and I do not know why.,negative,15.07
901985,118273,2026-02-27 18:23:19,App Performance,The app feels slow and sometimes freezes.,negative,5.98
901986,147263,2026-04-14 07:43:17,Account,I need help with my account.,neutral,8.17
901987,102523,2026-04-15 13:21:51,Payment Failure,My payment failed and I do not know why.,negative,7.95
901988,123167,2026-05-06 01:06:32,Rewards,The rewards experience is confusing.,neutral,5.78
901989,124677,2026-03-06 08:52:33,Rewards,The rewards experience is confusing.,neutral,6.94
901990,138154,2026-05-26 03:15:00,Account,I need help with my account.,neutral,8.76
901991,107169,2026-04-10 11:15:18,Payment Failure,My payment failed and I do not know why.,negative,8.71
901992,112366,2026-04-21 13:49:23,Rewards,The rewards experience is confusing.,neutral,6.15
901993,121083,2026-05-07 16:36:20,Account,I need help with my account.,neutral,5.55
901994,143742,2026-04-07 03:22:07,KYC Issues,I am unable to complete KYC document verification.,negative,8.26
901995,139136,2026-04-26 02:55:20,Payment Failure,My payment failed and I do not know why.,negative,2.45
901996,133583,2026-04-14 15:43:48,KYC Issues,I am unable to complete KYC document verification.,negative,2.27
901997,131703,2026-02-13 09:17:25,Payment Failure,My payment failed and I do not know why.,negative,6.64
901998,138238,2026-04-10 16:13:03,Account,I need help with my account.,neutral,6.44
901999,122359,2026-03-21 01:25:59,Rewards,The rewards experience is confusing.,neutral,7.61
902000,148247,2026-03-14 18:38:29,KYC Issues,I am unable to complete KYC document verification.,negative,20.59
902001,105930,2026-05-12 02:44:41,Rewards,The rewards experience is confusing.,neutral,12.05
902002,138283,2026-03-12 17:29:13,App Performance,The app feels slow and sometimes freezes.,negative,2.81
902003,140524,2026-04-22 22:11:08,App Performance,The app feels slow and sometimes freezes.,negative,3.92
902004,114750,2026-02-15 07:37:44,Account,I need help with my account.,neutral,1.43
902005,111035,2026-06-23 04:31:42,Payment Failure,My payment failed and I do not know why.,negative,11.92
902006,125201,2026-05-28 06:55:29,Account,I need help with my account.,neutral,19.26
902007,129459,2026-02-17 03:46:24,Account,I need help with my account.,neutral,5.59
902008,101176,2026-03-02 19:43:29,KYC Issues,I am unable to complete KYC document verification.,negative,24.28
902009,138938,2026-03-28 17:01:15,Payment Failure,My payment failed and I do not know why.,negative,8.01
902010,148126,2026-02-17 01:51:06,Account,I need help with my account.,neutral,18.97
902011,147643,2026-06-24 23:29:00,Payment Failure,My payment failed and I do not know why.,negative,1.64
902012,106050,2026-03-31 20:43:03,App Performance,The app feels slow and sometimes freezes.,negative,6.74
902013,135665,2026-03-16 12:20:10,Account,I need help with my account.,neutral,6.97
902014,138145,2026-03-29 22:51:40,App Performance,The app feels slow and sometimes freezes.,negative,8.85
902015,133826,2026-06-10 17:09:21,Rewards,The rewards experience is confusing.,neutral,1.74
902016,125387,2026-06-18 01:26:31,KYC Issues,I am unable to complete KYC document verification.,negative,6.79
902017,141042,2026-05-19 14:09:02,Account,I need help with my account.,neutral,2.26
902018,124933,2026-01-22 03:05:17,Rewards,The rewards experience is confusing.,neutral,5.71
902019,109764,2026-03-24 06:29:37,Account,I need help with my account.,neutral,4.27
902020,136882,2026-04-19 00:40:10,KYC Issues,I am unable to complete KYC document verification.,negative,7.95
902021,103777,2026-05-24 05:31:12,Rewards,The rewards experience is confusing.,neutral,10.06
902022,110004,2026-02-21 12:10:29,Rewards,The rewards experience is confusing.,neutral,11.04
902023,113034,2026-03-05 02:34:26,Payment Failure,My payment failed and I do not know why.,negative,13.72
902024,119664,2026-03-29 09:39:44,Account,I need help with my account.,neutral,8.29
902025,103038,2026-02-10 14:35:40,Rewards,The rewards experience is confusing.,neutral,8.38
902026,146902,2026-01-08 00:32:54,KYC Issues,I am unable to complete KYC document verification.,negative,1.05
902027,107064,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,6.32
902028,104234,2026-05-25 04:55:54,Rewards,The rewards experience is confusing.,neutral,7.76
902029,127605,2026-06-18 20:22:46,Rewards,The rewards experience is confusing.,neutral,3.5
902030,119647,2026-04-27 08:19:11,Account,I need help with my account.,neutral,1.0
902031,104983,2026-05-01 02:50:33,Rewards,The rewards experience is confusing.,neutral,13.3
902032,121177,2026-02-14 16:56:17,KYC Issues,I am unable to complete KYC document verification.,negative,27.74
902033,148272,2026-04-30 21:27:35,Payment Failure,My payment failed and I do not know why.,negative,7.38
902034,100470,2026-05-18 11:07:07,Account,I need help with my account.,neutral,5.22
